className	subject	property	object
http://publications.europa.eu/ontology/cdm#case_court	http://publications.europa.eu/resource/cellar/69d66ab2-dd84-11e6-ad7c-01aa75ed71a1	http://publications.europa.eu/ontology/cdm#dossier_identifier	C-499/14
http://publications.europa.eu/ontology/cdm#case_court	http://publications.europa.eu/resource/cellar/69d66ab2-dd84-11e6-ad7c-01aa75ed71a1	http://publications.europa.eu/ontology/cdm#dossier_number_reference	499
http://publications.europa.eu/ontology/cdm#case_court	http://publications.europa.eu/resource/cellar/69d66ab2-dd84-11e6-ad7c-01aa75ed71a1	http://publications.europa.eu/ontology/cdm#dossier_title	
http://publications.europa.eu/ontology/cdm#case_court	http://publications.europa.eu/resource/cellar/69d66ab2-dd84-11e6-ad7c-01aa75ed71a1	http://publications.europa.eu/ontology/cdm#dossier_type_reference	case
http://publications.europa.eu/ontology/cdm#case_court	http://publications.europa.eu/resource/cellar/69d66ab2-dd84-11e6-ad7c-01aa75ed71a1	http://publications.europa.eu/ontology/cdm#dossier_year_reference	2014
http://publications.europa.eu/ontology/cdm#case_court	http://publications.europa.eu/resource/cellar/69d66ab2-dd84-11e6-ad7c-01aa75ed71a1	http://publications.europa.eu/ontology/cdm/cmr#creationDate	2017-01-18T14:45:46.408+01:00
http://publications.europa.eu/ontology/cdm#case_court	http://publications.europa.eu/resource/cellar/69d66ab2-dd84-11e6-ad7c-01aa75ed71a1	http://publications.europa.eu/ontology/cdm/cmr#lastModificationDate	2017-01-30T10:36:21.009+01:00
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://publications.europa.eu/ontology/cdm#document_efta
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://publications.europa.eu/ontology/cdm#resource_legal
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://publications.europa.eu/ontology/cdm#work
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://publications.europa.eu/ontology/cdm#case_court_efta_pending
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://www.w3.org/2002/07/owl#sameAs	http://publications.europa.eu/resource/oj/JOC_2009_041_R_0032_01
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://www.w3.org/2002/07/owl#sameAs	http://publications.europa.eu/resource/celex/E2009P0002
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/annotation#build_info	cdm:CDM_2.1.7  tdm:1523  xslt:3945 saxon:9.0.0.1J JVM:1.6.0_29 metaconvJar:1.2.0 builddate:13/08/2014 11:14:25
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#date_creation_legacy	2009-02-19
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#resource_legal_based_on_concept_treaty	http://publications.europa.eu/resource/authority/treaty/EEA
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#resource_legal_based_on_resource_legal	http://publications.europa.eu/resource/cellar/c692168c-a25b-4a3c-aade-ca872bb93f69
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#resource_legal_has_type_act_concept_type_act	http://publications.europa.eu/resource/authority/fd_030/COMMUNIC_COURT
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#resource_legal_id_celex	E2009P0002
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#resource_legal_id_obsolete_document	C2009/041/10
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#resource_legal_id_sector	E
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#resource_legal_is_about_concept_directory-code	http://publications.europa.eu/resource/authority/fd_555/11401010
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#resource_legal_is_about_subject-matter	http://publications.europa.eu/resource/authority/fd_070/AELE
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#resource_legal_number_natural_celex	2
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#resource_legal_published_in_official-journal	http://publications.europa.eu/resource/cellar/3585a581-7c3f-4a1e-880d-004bb2e1c7bf
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#resource_legal_type	P
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#resource_legal_year	2009
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#work_cites_work	http://publications.europa.eu/resource/cellar/8b1cbefc-bd86-49b1-b31b-a5d83099f3c6
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#work_created_by_agent	http://publications.europa.eu/resource/authority/corporate-body/EFTA_SUC
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#work_date_creation	2014-08-13
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#work_date_creation_legacy	2009-02-19
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#work_date_document	2009-02-06
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#work_embargo	2009-02-19T00:00:00+01:00
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#work_has_resource-type	http://publications.europa.eu/resource/authority/resource-type/INFO_JUDICIAL
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#work_id_document	celex:E2009P0002
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#work_id_document	oj:JOC_2009_041_R_0032_01
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#work_id_obsolete_notice	646086
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#work_is_about_concept_eurovoc	http://eurovoc.europa.eu/4505
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#work_is_about_concept_eurovoc	http://eurovoc.europa.eu/5618
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#work_is_about_concept_eurovoc	http://eurovoc.europa.eu/5887
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#work_is_about_concept_eurovoc	http://eurovoc.europa.eu/5127
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#work_is_about_concept_eurovoc	http://eurovoc.europa.eu/1448
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#work_is_about_concept_eurovoc	http://eurovoc.europa.eu/1509
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#work_is_about_concept_eurovoc	http://eurovoc.europa.eu/6101
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#work_part_of_collection_document	http://publications.europa.eu/resource/authority/document-collection/CELEX
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#work_part_of_collection_document	http://publications.europa.eu/resource/authority/document-collection/JO
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm#work_table-of-contents	"
         <table-of-contents>
            <p>0032 - 0032</p>
         </table-of-contents>
      "
http://publications.europa.eu/ontology/cdm#case_court_efta_pending	http://publications.europa.eu/resource/cellar/ec838e95-e6df-4eac-ba7f-b9edeb7194f7	http://publications.europa.eu/ontology/cdm/cmr#lastModificationDate	2015-05-23T00:39:50.228+02:00
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://publications.europa.eu/ontology/cdm#legislation_secondary
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://publications.europa.eu/ontology/cdm#resource_legal
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://publications.europa.eu/ontology/cdm#work
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://publications.europa.eu/ontology/cdm#cfsp
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://www.w3.org/2002/07/owl#sameAs	http://publications.europa.eu/resource/celex/32008E0652R%2802%29
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://www.w3.org/2002/07/owl#sameAs	http://publications.europa.eu/resource/eli/compos/2008/652/corrigendum/2008-12-12/oj
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://www.w3.org/2002/07/owl#sameAs	http://publications.europa.eu/resource/oj/JOL_2008_334_R_0092_01_COM.POS_2008_652_92
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/annotation#build_info	cdm:CDM_2.1.7  tdm:1523  xslt:3945 saxon:9.0.0.1J JVM:1.6.0_29 metaconvJar:1.1.9 builddate:07/02/2014 17:15:02
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#date_creation_legacy	2008-12-15
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#resource_legal_corrects_resource_legal	http://publications.europa.eu/resource/cellar/9e1b0a2d-3260-46d6-8681-22a4a0dd267f
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#resource_legal_eli	http://data.europa.eu/eli/compos/2008/652/corrigendum/2008-12-12/oj
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#resource_legal_has_type_act_concept_type_act	http://publications.europa.eu/resource/authority/fd_030/POCO
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#resource_legal_id_celex	32008E0652R(02)
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#resource_legal_id_sector	3
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#resource_legal_number_corrigendum	2
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#resource_legal_number_natural	652
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#resource_legal_number_natural_celex	652
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#resource_legal_published_in_official-journal	http://publications.europa.eu/resource/cellar/3844f71b-2448-4fc3-95c4-aeb033c62ec7
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#resource_legal_type	E
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#resource_legal_year	2008
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#work_created_by_agent	http://publications.europa.eu/resource/authority/corporate-body/CONSIL
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#work_date_creation	2014-02-08
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#work_date_creation_legacy	2008-12-15
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#work_date_document	2008-12-12
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#work_embargo	2008-12-12T00:00:00+01:00
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#work_has_resource-type	http://publications.europa.eu/resource/authority/resource-type/COMPOS
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#work_has_resource-type	http://publications.europa.eu/resource/authority/resource-type/CORRIGENDUM
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#work_id_document	celex:32008E0652R(02)
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#work_id_document	oj:JOL_2008_334_R_0092_01_COM.POS_2008_652_92
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#work_id_obsolete_notice	637712
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#work_is_about_concept_eurovoc	http://eurovoc.europa.eu/2338
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#work_is_about_concept_eurovoc	http://eurovoc.europa.eu/3483
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#work_is_about_concept_eurovoc	http://eurovoc.europa.eu/3870
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#work_is_about_concept_eurovoc	http://eurovoc.europa.eu/1501
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#work_is_about_concept_eurovoc	http://eurovoc.europa.eu/3454
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#work_part_of_collection_document	http://publications.europa.eu/resource/authority/document-collection/CELEX
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm#work_part_of_collection_document	http://publications.europa.eu/resource/authority/document-collection/JO
http://publications.europa.eu/ontology/cdm#cfsp	http://publications.europa.eu/resource/cellar/819e9ab8-ec0f-4b6d-8ebb-e01df4986100	http://publications.europa.eu/ontology/cdm/cmr#lastModificationDate	2017-02-06T23:03:30.066+01:00
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://publications.europa.eu/ontology/cdm#work
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://publications.europa.eu/ontology/cdm#archive_package
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://www.w3.org/2002/07/owl#sameAs	http://publications.europa.eu/resource/uriserv/1989_0053_SEC_1989_1582_package
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://publications.europa.eu/ontology/annotation#build_info	"reception-ID: PO-20200316-1061; environment: PROD; newCERES: 4.6.4; IMMC2CDM: 2.8.0; rules: digitisation/rules-package_immc2cdm.xml#55273#2020-03-13; builddate: 2020-03-16T12:46:00.227;"
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://publications.europa.eu/ontology/cdm#do_not_index	1
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://publications.europa.eu/ontology/cdm#resource_legal_number_natural	1582
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://publications.europa.eu/ontology/cdm#resource_legal_year	1989
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://publications.europa.eu/ontology/cdm#work_created_by_agent	http://publications.europa.eu/resource/authority/corporate-body/COM
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://publications.europa.eu/ontology/cdm#work_date_creation_legacy	2019-01-31
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://publications.europa.eu/ontology/cdm#work_date_document	1989-09-19
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://publications.europa.eu/ontology/cdm#work_has_resource-type	http://publications.europa.eu/resource/authority/resource-type/ARCHIVE_FILE
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://publications.europa.eu/ontology/cdm#work_id_document	uriserv:1989_0053_SEC_1989_1582_package
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://publications.europa.eu/ontology/cdm#work_version	package
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://publications.europa.eu/ontology/cdm/cmr#creationDate	2020-03-16T12:48:10.735+01:00
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://publications.europa.eu/ontology/cdm/cmr#lastModificationDate	2020-03-16T12:48:10.735+01:00
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://publications.europa.eu/ontology/cdm#archive_package_has_title_from_com_final	0
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://publications.europa.eu/ontology/cdm#archive_package_internal_number_prefix	SEC
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://publications.europa.eu/ontology/cdm#archive_package_reference_volume	1989/0053
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://publications.europa.eu/ontology/cdm#resource_legal_internal_number_prefix	SEC
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://publications.europa.eu/ontology/cdm#resource_legal_internal_number_sequential_number	1582
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://publications.europa.eu/ontology/cdm#resource_legal_internal_number_year	1989
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://publications.europa.eu/ontology/cdm#work
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://publications.europa.eu/ontology/cdm#archive_package
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://www.w3.org/2002/07/owl#sameAs	http://publications.europa.eu/resource/uriserv/1989_0053_SEC_1989_1582_package
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://publications.europa.eu/ontology/annotation#build_info	"reception-ID: PO-20200316-1061; environment: PROD; newCERES: 4.6.4; IMMC2CDM: 2.8.0; rules: digitisation/rules-package_immc2cdm.xml#55273#2020-03-13; builddate: 2020-03-16T12:46:00.227;"
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://publications.europa.eu/ontology/cdm#do_not_index	1
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://publications.europa.eu/ontology/cdm#resource_legal_number_natural	1582
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://publications.europa.eu/ontology/cdm#resource_legal_year	1989
http://publications.europa.eu/ontology/cdm#archive_package	http://publications.europa.eu/resource/cellar/04087495-677c-11ea-b735-01aa75ed71a1	http://publications.europa.eu/ontology/cdm#work_created_by_agent	http://publications.europa.eu/resource/authority/corporate-body/COM
